timestamp_utc,mid_price,price_change_30s,trade_count,aggressive_buy_notional,aggressive_sell_notional,total_notional,flow_imbalance,largest_trade_notional,largest_trade_side,trades_ge_250k,trades_ge_500k,trades_ge_1m,notional_zscore,buy_notional_zscore,sell_notional_zscore,bid_depth_25,ask_depth_25,book_imbalance,flow_label,absorption_label
2026-08-24T13:52:26.530204+00:00,78306.755,4.4100000000034925,1000,472129.2094073028,327114.0468700563,799243.2562773591,0.18144058319951878,32475.4931592035,BUY,0,0,0,1.8349309220556078,2.0811050946810963,0.8589433430406783,371312.87264785,117986.9610146272,0.5177314485006937,NORMAL_OR_MIXED,NONE
2026-08-24T13:52:56.092941+00:00,78221.08499999999,-85.6700000000128,1000,85463.1850293147,318261.9335174979,403725.1185468126,-0.5766268626686645,44349.3207616205,SELL,0,0,0,-0.1175879283595807,-0.8570045964606832,0.7340833570061229,259050.26437596043,241253.71277451457,0.03557147737023333,SELL_IMBALANCE,NONE
2026-08-24T13:53:26.076984+00:00,78097.315,-123.76999999998952,1000,215951.8997236469,329023.3037895987,544975.2035132456,-0.20747990612604744,23984.2527432243,SELL,0,0,0,0.5075295911024441,0.0754699553893432,0.7706083823368867,117283.1467064582,240283.78960193644,-0.3439933349692952,NORMAL_OR_MIXED,NONE
2026-08-24T13:53:56.075489+00:00,78185.91500000001,88.60000000000582,1000,142300.8638656129,287972.4607488294,430273.3246144423,-0.3385559562953371,34374.0109097228,SELL,0,0,0,-0.033475576213994794,-0.4405997489955736,0.419059547664308,291704.0482135636,504998.5044068716,-0.26772156746801046,NORMAL_OR_MIXED,NONE
2026-08-24T13:54:26.115000+00:00,78254.39499999999,68.47999999998137,1000,161856.0688005501,153607.818630659,315463.8874312091,0.026146416431547154,14345.748092781001,BUY,0,0,0,-0.569112038567992,-0.2827627335036073,-0.6358005289976426,559808.5244334773,104303.8138347781,0.6858850293106689,NORMAL_OR_MIXED,NONE
2026-08-24T13:54:56.129783+00:00,78354.36499999999,99.97000000000116,1000,274589.0463738583,156834.0929674978,431423.1393413561,0.2729453816179964,19875.670812267002,BUY,0,0,0,0.00879962155748889,0.5593757854665976,-0.582549397298613,857219.951902005,184374.2019153566,0.6459768879469235,NORMAL_OR_MIXED,NONE
2026-08-24T13:55:26.113854+00:00,78355.125,0.7600000000093132,1000,191626.0489759528,264302.2058473707,455928.25482332346,-0.15940261675508696,28960.900384499997,SELL,0,0,0,0.1292892373685219,-0.0880156704663813,0.30494501676544994,244765.37213234062,212465.65038364692,0.07064201718194725,NORMAL_OR_MIXED,NONE
2026-08-24T13:55:56.086780+00:00,78359.11499999999,3.9899999999906868,1000,95006.4217735784,137376.4019355711,232382.8237091495,-0.18232836440193617,11990.610510749502,BUY,0,0,0,-1.0073726914709666,-0.8352555208716377,-0.7523814936502331,405585.9327382874,81148.01103030972,0.666561117961031,NORMAL_OR_MIXED,NONE
2026-08-24T13:56:26.116673+00:00,78449.565,90.45000000001164,1000,130748.9793967867,108760.1384091425,239509.1178059292,0.09180794948049302,12014.2881320826,SELL,0,0,0,-0.9191703943708663,-0.5185917701734433,-0.9608525039493068,393955.27696690784,141133.0177796071,0.47248699265056654,NORMAL_OR_MIXED,NONE
2026-08-24T13:56:56.128531+00:00,78486.495,36.929999999993015,1000,173718.92816297652,85312.084292313,259031.0124552895,0.3412982987352649,12699.078572130602,SELL,0,0,0,-0.7780198260189012,-0.1592045806884886,-1.1122404239899994,129106.5870708552,641895.8697072758,-0.6650942265207131,NORMAL_OR_MIXED,NONE
2026-08-24T13:57:26.083010+00:00,78544.755,58.26000000000931,1000,36327.2959244466,191452.5696445719,227779.8655690185,-0.6810315447882356,65988.9308754192,SELL,0,0,0,-0.9095239218917824,-1.2780291720093504,-0.16857298557114256,400248.8595758102,575733.8035572328,-0.17980334140167104,SELL_IMBALANCE,SELL_FLOW_ABSORBED_OR_REVERSED
2026-08-24T13:57:56.084620+00:00,78510.695,-34.05999999999767,1000,204750.8609846685,184490.7339063787,389241.5948910472,0.052050262213011504,36349.7967833748,SELL,0,0,0,-0.03671280345512487,0.15445858132761495,-0.22404955820873515,106587.9228543098,223790.57987346107,-0.35475267322621556,NORMAL_OR_MIXED,NONE
2026-08-24T13:58:26.598005+00:00,78549.065,38.36999999999534,1000,351513.6725102781,41923.3384019896,393437.0109122677,0.7868866566224596,24981.726562804804,BUY,0,0,0,-0.013703923437947942,1.3613562544182491,-1.462513397206822,283188.9694706545,150831.69435285148,0.30495616027080674,BUY_IMBALANCE,NONE
2026-08-24T13:58:56.120639+00:00,78576.215,27.14999999999418,1000,1041138.9246861933,88966.0905145572,1130105.0152007504,0.8425525250876736,164281.0225366682,BUY,0,0,0,3.9686324975445646,6.881679175875852,-0.9702245069795717,590185.747108411,243023.15921033188,0.4166573175890569,ABNORMAL_BUY_PRESSURE,NONE
2026-08-24T13:59:26.551125+00:00,78582.83499999999,6.619999999995343,1000,179770.6552913167,21837.577340841603,201608.23263215832,0.7833662142092671,12031.2443390992,BUY,0,0,0,-0.9665589249133225,-0.23112228368362314,-1.5074882169288697,343130.2526436848,324808.0535784809,0.027430975128277302,BUY_IMBALANCE,NONE
2026-08-24T13:59:56.095209+00:00,78562.39499999999,-20.44000000000233,1000,198362.28212718992,49074.09371214201,247436.37583933191,0.6033396985736057,12032.185065501899,BUY,0,0,0,-0.7327852217566863,-0.13417144581612925,-1.1896922525594888,468673.43523336167,165857.083509279,0.4772289791894186,BUY_IMBALANCE,BUY_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:00:26.138627+00:00,78632.655,70.26000000000931,1000,556153.3051837336,116812.3256450226,672965.6308287561,0.6528431162192685,42010.6416532299,BUY,0,0,0,1.1470657458061881,1.6765345170029264,-0.575060035099991,278213.421666122,152119.1032621259,0.2930160076211311,BUY_IMBALANCE,NONE
2026-08-24T14:00:56.363806+00:00,78649.475,16.820000000006985,1000,226147.8579954177,330220.782331875,556368.6403272927,-0.18705749532402607,78443.28972169201,SELL,0,0,0,0.5938517706125227,-0.04958486870504186,1.2341359896240542,446820.88821647654,98713.9366670643,0.6381021626322848,NORMAL_OR_MIXED,NONE
2026-08-24T14:01:26.131924+00:00,78792.275,142.79999999998836,1000,692730.069194918,152707.0643011346,845437.1334960526,0.6387500424315168,51523.3259028788,BUY,0,0,0,1.8514492371793156,2.280768336200562,-0.2995252507545666,566465.1651424997,377848.89890931756,0.19973891464019564,BUY_IMBALANCE,NONE
2026-08-24T14:01:56.132609+00:00,78812.01000000001,19.735000000015134,1000,52896.5151080911,211455.9670697588,264352.4821778499,-0.5998031516685088,15620.2923671625,SELL,0,0,0,-0.7381793495418456,-0.9293017663797859,0.2039129365780212,406342.0093636853,347173.14217326103,0.07852379221537541,SELL_IMBALANCE,SELL_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:02:26.110596+00:00,78772.88500000001,-39.125,1000,337803.6599379349,51267.4215407201,389071.081478655,0.7364624410229641,21497.2373167494,BUY,0,0,0,-0.1872391981485707,0.43743165717691185,-1.1788387469025687,188099.31498977955,349573.471185575,-0.3003204929608114,BUY_IMBALANCE,BUY_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:02:56.082795+00:00,78820.82500000001,47.94000000000233,1000,275585.6291945072,107807.6652549625,383393.2944494697,0.4376131934713777,35711.0663165881,BUY,0,0,0,-0.2088121952331137,0.133022846275552,-0.6516451420154739,546684.3858526048,212696.35056423268,0.43981631251841524,NORMAL_OR_MIXED,NONE
2026-08-24T14:03:26.116140+00:00,78741.375,-79.45000000001164,1000,320109.4463699355,123144.2161360229,443253.6625059584,0.44436232995878505,22824.3005740125,BUY,0,0,0,0.05795743043559478,0.3461768104610605,-0.5050735260426591,173879.4146631878,295589.4230035945,-0.2592504519475551,NORMAL_OR_MIXED,NONE
2026-08-24T14:03:56.118277+00:00,78667.015,-74.36000000000058,1000,201776.3660505824,80607.714748683,282384.0807992654,0.429091650488729,11993.78148813,BUY,0,0,0,-0.661503371167118,-0.23913364285945082,-0.8674556523341562,202823.313027824,101770.2067779121,0.33176380874537853,NORMAL_OR_MIXED,NONE
2026-08-24T14:04:26.113403+00:00,78635.195,-31.819999999992433,1000,264024.9755930163,722470.3317573636,986495.3073503799,-0.46472127413933895,78590.0,SELL,0,0,0,2.523450301388978,0.07358507111794496,4.78491348643649,296307.1012392331,66764.7617079036,0.6322228819057535,ABNORMAL_SELL_PRESSURE,NONE
2026-08-24T14:04:56.129164+00:00,78711.265,76.06999999999243,1000,259005.2064722406,136858.9603483115,395864.1668205521,0.3085559552029341,46633.1063548959,BUY,0,0,0,-0.1934388205628477,0.04727388591494544,-0.38485799675673804,225432.8343813029,113785.08954767669,0.32913279917661825,NORMAL_OR_MIXED,NONE
2026-08-24T14:05:26.117164+00:00,78705.555,-5.710000000006403,1000,243367.60137610912,221879.6311576755,465247.2325337846,0.046186132266511096,12026.1744498469,SELL,0,0,0,0.10532482901118248,-0.033195972024377844,0.21950026126782188,149396.67711396058,359160.4514408408,-0.41246845742380817,NORMAL_OR_MIXED,NONE
2026-08-24T14:05:56.167239+00:00,78814.03,108.47500000000582,1000,220418.4399328697,42632.6886300549,263051.12856292457,0.6758600591226377,19788.44338614,BUY,0,0,0,-0.7702442569153557,-0.15147512649572004,-1.0611848745625903,232989.09030388368,228142.86844927317,0.010509403572274827,BUY_IMBALANCE,NONE
2026-08-24T14:06:26.075495+00:00,78793.455,-20.57499999999709,1000,259863.08510791257,179121.4150277504,438984.50013566297,0.18392829372155492,162734.47423999998,BUY,0,0,0,0.010177382329834296,0.057182978440909485,-0.061031439202722235,119881.52189728791,285542.6252346888,-0.40861183160724174,NORMAL_OR_MIXED,NONE
2026-08-24T14:06:56.091538+00:00,78768.345,-25.110000000000582,1000,179498.7429830983,121600.6904764874,301099.4334595857,0.19228881250745394,12569.592047241598,SELL,0,0,0,-0.596958096043059,-0.3699323048727374,-0.4749456081688597,706632.2001884574,119717.84572135378,0.7102490734672993,NORMAL_OR_MIXED,NONE
2026-08-24T14:07:26.091259+00:00,78797.045,28.69999999999709,1000,320826.7511763294,704333.364303877,1025160.1154802064,-0.37409435593180984,78837.0,SELL,0,0,0,2.596456935273638,0.3695179046072673,3.7248677945123245,39307.9143661988,277934.2963772099,-0.752189884983548,NORMAL_OR_MIXED,NONE
2026-08-24T14:07:56.123042+00:00,78801.795,4.75,1000,202757.0980313181,92129.5749761524,294886.6730074705,0.37515267111567,12003.624504972,BUY,0,0,0,-0.6273072874670431,-0.2638737968015896,-0.6460617082059822,412959.44554062444,720489.9288147638,-0.27132264592676414,NORMAL_OR_MIXED,NONE
2026-08-24T14:08:26.105683+00:00,78876.725,74.93000000000757,1000,448723.7366291444,179756.29814136418,628480.0347705085,0.42796496882513463,41206.3045495992,BUY,0,0,0,0.770189336603266,1.051287169658467,-0.08370645680303039,328808.2820440502,490647.8792231019,-0.19749634553823325,NORMAL_OR_MIXED,NONE
2026-08-24T14:08:56.106550+00:00,78826.505,-50.220000000001164,1000,258860.3103879325,752146.0552246816,1011006.3656126141,-0.48791556771044187,78830.0,SELL,0,0,0,2.359008398762835,-0.014210210649526992,3.6219592460026786,294646.5189511304,513558.973583829,-0.27086236935370667,NORMAL_OR_MIXED,NONE
2026-08-24T14:09:26.106171+00:00,78855.36499999999,28.85999999998603,1000,297083.8649146812,187177.7851348375,484261.6500495187,0.22695598498994318,27472.8966653,SELL,0,0,0,0.04656796124955206,0.19046181148140015,-0.13641120263698822,268898.21719968534,567489.9124764844,-0.3570013546132068,NORMAL_OR_MIXED,NONE
2026-08-24T14:09:56.101557+00:00,78953.10500000001,97.74000000001979,1000,632249.3095334505,63414.3113399875,695663.620873438,0.8176868548613543,78865.0,BUY,0,0,0,0.8786827632302507,1.9729642588171925,-0.8410415802477519,452489.3477824046,424083.98362805456,0.032405006103304705,BUY_IMBALANCE,NONE
2026-08-24T14:10:26.094676+00:00,78947.845,-5.260000000009313,1000,1227708.516429535,151084.4521104709,1378792.968540006,0.7808453400071321,126032.58915406582,BUY,0,0,0,3.578573269730192,4.911108272110627,-0.32376534018100855,404763.3762880655,502148.0111930941,-0.10738054042468582,ABNORMAL_BUY_PRESSURE,BUY_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:10:56.125721+00:00,79044.32500000001,96.48000000001048,1000,302616.1476459793,103285.8201537859,405901.9677997652,0.49107997325729824,23048.9307151355,BUY,0,0,0,-0.391897371319722,-0.01729925005877664,-0.5980675383752405,196221.74893542996,206116.584086582,-0.02459331945040071,NORMAL_OR_MIXED,NONE
2026-08-24T14:11:26.571278+00:00,79102.695,58.36999999999534,1000,482747.3890246589,171496.1997606948,654243.5887853537,0.47574205479311216,36545.092248,BUY,0,0,0,0.5159274948796277,0.7612382000981474,-0.2066514960901892,654860.1061665519,243428.36239841054,0.4580173943737845,NORMAL_OR_MIXED,NONE
2026-08-24T14:11:56.097788+00:00,79107.275,4.579999999987194,1000,259713.537249073,243814.1723748361,503527.7096239091,0.031575948195805004,67371.55409358001,SELL,0,0,0,-0.011368790550782132,-0.19687484370847996,0.25761692798229435,537045.60533625,114209.69606475778,0.64926290559458,NORMAL_OR_MIXED,NONE
2026-08-24T14:12:26.109150+00:00,79041.815,-65.45999999999185,1000,181832.5179680668,283134.0805591833,464966.5985272501,-0.21786847251390162,18002.7395923206,BUY,0,0,0,-0.169345877988646,-0.5495751241974849,0.48690834760966534,192069.9733858551,151533.8638326888,0.11797339017312523,NORMAL_OR_MIXED,NONE
2026-08-24T14:12:56.109367+00:00,79096.92499999999,55.10999999998603,1000,698525.2647300255,170322.9954245161,868848.2601545416,0.6079338516619214,50523.8134199728,BUY,0,0,0,1.3400752959624471,1.6674917958071895,-0.16677036591600258,189617.1643539702,130516.3577888488,0.18461298950990565,BUY_IMBALANCE,NONE
2026-08-24T14:13:26.107112+00:00,79061.36499999999,-35.55999999999767,1000,162191.0672025283,339152.7821205718,501343.8493231001,-0.35297474010496405,30703.080090657404,BUY,0,0,0,-0.04932100914925721,-0.6540752537377746,0.8509384429509462,135310.58566077368,178279.37128103524,-0.1370221994329845,NORMAL_OR_MIXED,NONE
2026-08-24T14:13:56.139003+00:00,79099.005,37.64000000001397,1000,119770.99860281139,314340.1507624344,434111.14936524583,-0.4482012324357958,12842.893971235999,SELL,0,0,0,-0.28723385452071376,-0.8218380879470865,0.7020717706358934,414826.83246443584,370012.8668609138,0.057099514260102076,NORMAL_OR_MIXED,NONE
2026-08-24T14:14:26.109137+00:00,79162.125,63.11999999999534,1000,59836.7129191369,208447.4058296042,268284.1187487411,-0.5539302646894547,18382.9501829169,SELL,0,0,0,-0.8841344427638945,-1.0652341630147242,0.07350874046820308,412578.5833372196,149316.94435744567,0.46852417576605215,SELL_IMBALANCE,SELL_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:14:56.102406+00:00,79192.125,30.0,1000,475223.79183614,209014.240944585,684238.032780725,0.3890598565672921,49158.86122247521,BUY,0,0,0,0.6143368700890759,0.6527196291404953,0.0688287129530694,66592.34043502402,291957.78475820797,-0.6285465503651091,NORMAL_OR_MIXED,NONE
2026-08-24T14:15:26.086023+00:00,79204.025,11.89999999999418,1000,455530.4601332413,352872.8033565828,808403.2634898241,0.1269881770806962,79175.0,BUY,0,0,0,1.033329284436747,0.5490965582438835,0.9087489833675069,228468.72476998178,254971.42906810908,-0.054821065415686036,NORMAL_OR_MIXED,NONE
2026-08-24T14:15:56.091652+00:00,79208.17499999999,4.149999999994179,1000,345395.267183327,174412.3450782645,519807.6122615915,0.32893500993789965,100603.2555175,BUY,0,0,0,-0.028975481758837112,0.07414430812462781,-0.1544299513551236,274125.3353959866,162586.18573793583,0.2554069317164776,NORMAL_OR_MIXED,NONE
2026-08-24T14:16:26.102848+00:00,79257.955,49.78000000001339,1000,229797.4196033506,86875.1988086045,316672.6184119551,0.4513248461817451,120985.43701000001,BUY,0,0,0,-0.782425115731015,-0.42657307341916734,-0.6722792342539478,208682.43436304,111888.06712555511,0.3019440865207884,NORMAL_OR_MIXED,NONE
2026-08-24T14:16:56.116574+00:00,79227.41500000001,-30.539999999993597,1000,131580.4210152399,280553.5437887994,412133.9648040393,-0.3614677155870736,19788.4906466288,BUY,0,0,0,-0.45042364646958344,-0.8465378005454823,0.4633006059312047,564674.3885268167,181360.77431221408,0.5138010020277137,NORMAL_OR_MIXED,NONE
2026-08-24T14:17:26.086968+00:00,79297.785,70.36999999999534,1000,212482.8330864675,148655.8800649432,361138.7131514107,0.1767380529895289,14274.505141,BUY,0,0,0,-0.6546313193533171,-0.5053255836365805,-0.33665159997428756,485404.57860147604,332324.3609126464,0.18720166340179514,NORMAL_OR_MIXED,NONE
2026-08-24T14:17:56.119388+00:00,79266.995,-30.79000000000815,1000,43623.5951340435,177946.1075452424,221569.7026792859,-0.606231406130584,16348.128482007001,SELL,0,0,0,-1.1879685054903026,-1.2407737362092608,-0.1585264148281461,178325.82349746968,139020.02608411998,0.12385792177579488,SELL_IMBALANCE,NONE
2026-08-24T14:18:26.117546+00:00,79211.61499999999,-55.38000000000466,1000,161870.5379410278,211953.43439667881,373823.9723377066,-0.13397454460305963,27826.716330441002,SELL,0,0,0,-0.6040067195478488,-0.7168328537887629,0.0414580174378608,482153.9358773817,130315.62813581024,0.5744584358382798,NORMAL_OR_MIXED,NONE
2026-08-24T14:18:56.122568+00:00,79204.625,-6.989999999990687,1000,167463.8614074602,324621.36539313593,492085.2268005961,-0.3193704980892658,16332.9951496806,SELL,0,0,0,-0.17246071319270792,-0.6699769340359459,0.6839162784525998,259089.75791785071,165034.6423962159,0.22176303804258007,NORMAL_OR_MIXED,NONE
2026-08-24T14:19:26.113840+00:00,79063.60500000001,-141.01999999998952,1000,235247.51181318218,583402.7759222488,818650.287735431,-0.42527959658102815,56606.86455776549,SELL,0,0,0,1.1394654605217296,-0.3393967851263126,2.183723551270888,385794.4270186377,252413.2805291011,0.20899331818169797,NORMAL_OR_MIXED,NONE
2026-08-24T14:19:56.084383+00:00,79126.985,63.379999999990105,1000,432428.6964990772,140411.6165179073,572840.3130169845,0.5097704776453323,24543.923235,BUY,0,0,0,0.131028612588323,0.5676521023839143,-0.5057042265078044,304075.3244589189,201702.49629819562,0.202406716861325,BUY_IMBALANCE,NONE
2026-08-24T14:20:26.118431+00:00,79196.88500000001,69.90000000000873,1000,228262.6184492647,44524.7177740707,272787.3362233354,0.673557296386973,26072.9593819607,BUY,0,0,0,-1.083081860813345,-0.4062691839477589,-1.0766844232931043,258574.54348760215,244425.3983895539,0.0281295163678245,BUY_IMBALANCE,NONE
2026-08-24T14:20:56.102318+00:00,79184.07500000001,-12.809999999997672,1000,290685.2340396066,75918.3349353131,366603.5689749197,0.5858287187569259,12008.267825506598,BUY,0,0,0,-0.6661814472898472,-0.07998164152552911,-0.8774756434601735,110246.1562038826,269914.6916605839,-0.42000257615593733,BUY_IMBALANCE,BUY_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:21:26.136208+00:00,79160.57500000001,-23.5,1000,95272.0677146655,60397.8606448858,155669.9283595513,0.22402661475651642,12014.6811556576,SELL,0,0,0,-1.463534825688512,-1.008527771638472,-0.9253601315954052,98552.68403513439,240441.27547766082,-0.41855787532748323,NORMAL_OR_MIXED,NONE
2026-08-24T14:21:56.103390+00:00,79196.875,36.29999999998836,1000,103749.57498990081,255595.32445784268,359344.8994477435,-0.4225626958982996,12012.3963120317,SELL,0,0,0,-0.6018268718260679,-0.9269808084002803,0.19578699690950474,512908.1488110288,145394.3474912342,0.5582749623222585,NORMAL_OR_MIXED,NONE
2026-08-24T14:22:26.521935+00:00,79278.705,81.83000000000175,1000,103076.193295905,311459.7144511344,414535.9077470394,-0.5026911234005581,39636.0,SELL,0,0,0,-0.4008287325099175,-0.9425988983742548,0.5042442736286411,483361.17079864786,134137.88861432727,0.5655446382644038,SELL_IMBALANCE,SELL_FLOW_ABSORBED_OR_REVERSED
2026-08-24T14:22:56.609917+00:00,79320.625,41.919999999998254,1000,106004.9917169393,36060.1657061035,142065.1574230428,0.49234328303704694,15479.5599668739,BUY,0,0,0,-1.4645910601127416,-0.8905339405524514,-1.0940471689675302,431821.93094904977,185710.2384094146,0.3985406829822537,NORMAL_OR_MIXED,NONE
2026-08-24T14:23:26.098441+00:00,79573.83499999999,253.20999999999185,1000,574005.3024651147,1404174.9048781437,1978180.2073432584,-0.4196632841291875,89999.99951753332,SELL,0,0,0,5.580208637436814,1.38467926352726,6.6356886058987445,276500.04307758727,178812.83077554678,0.21454963808809527,ABNORMAL_SELL_PRESSURE,NONE
2026-08-24T14:23:56.086733+00:00,79001.42499999999,-572.4100000000035,1000,487926.9155645576,1330234.732533902,1818161.6480984595,-0.4632744386893649,86948.4204191196,SELL,0,0,0,3.6417573475458807,0.9199723525923331,4.20752058387894,413941.7952235485,238142.85047247584,0.26959528323723647,ABNORMAL_SELL_PRESSURE,NONE
2026-08-24T14:24:26.088198+00:00,78984.98,-16.444999999992433,1000,398047.9463959139,379130.8149383677,777178.7613342816,0.024340772546420024,79953.62548232022,BUY,0,0,0,0.4734090356322273,0.461067302007883,0.2943778699004927,599053.3260631652,194686.25878674298,0.5094455095784165,NORMAL_OR_MIXED,NONE
2026-08-24T14:24:56.129594+00:00,78891.155,-93.82499999999709,1000,138803.3612427408,421409.3425081393,560212.7037508801,-0.5044619291444524,55371.07440721121,SELL,0,0,0,-0.05976883536806175,-0.7600233241494511,0.47415974224746504,396477.0925686544,284302.53097051504,0.1647736767075627,SELL_IMBALANCE,NONE
2026-08-24T14:25:26.145357+00:00,78968.39499999999,77.23999999999069,1000,105913.6255231759,120379.5827179526,226293.20824112848,-0.06392572409580399,12018.531518734499,BUY,0,0,0,-0.9211177664416904,-0.892986602757583,-0.5693682517211582,424414.20239571267,34850.5604657126,0.8482332489495689,NORMAL_OR_MIXED,NONE
2026-08-24T14:25:56.071894+00:00,79092.16500000001,123.77000000001863,1000,839532.4039646114,238480.2567901413,1078012.6607547526,0.5575557403506313,87456.786993915,BUY,0,0,0,1.2524270347461666,2.4868130483371447,-0.16019905894020614,396690.7464873237,169062.43059237508,0.4023456254720814,BUY_IMBALANCE,NONE
2026-08-24T14:26:26.158864+00:00,79005.13500000001,-87.02999999999884,1000,315892.1047777339,323840.3418529222,639732.4466306561,-0.01242431444121695,41312.943196370004,SELL,0,0,0,0.09367126946989884,0.019113720619300622,0.11236462640641855,254506.67243671598,200497.67180630445,0.1186999669646341,NORMAL_OR_MIXED,NONE
2026-08-24T14:26:56.121744+00:00,79232.775,227.63999999998487,1000,174085.28186737062,149397.5195496839,323482.8014170545,0.07631862407997912,24005.7404996508,SELL,0,0,0,-0.7106442493850004,-0.5930807538829003,-0.4946141854945207,563605.8857844925,425101.84405650856,0.14008592989381952,NORMAL_OR_MIXED,NONE
2026-08-24T14:27:26.119295+00:00,79273.045,40.270000000004075,1000,499245.9947307553,400657.5808461529,899903.5755769082,0.10955441956256205,64041.359821070095,BUY,0,0,0,0.7321646795764863,0.7972783140174841,0.360257095266312,460338.9332844387,265031.3680641923,0.26925222173712443,NORMAL_OR_MIXED,NONE
2026-08-24T14:27:56.127633+00:00,79120.265,-152.77999999999884,1000,233715.1060174579,460971.6085796901,694686.714597148,-0.3271352363403398,69811.54911764,SELL,0,0,0,0.22718304345750334,-0.3538046341050235,0.6062880592567169,494280.62440264766,194945.6860948233,0.43430573347057794,NORMAL_OR_MIXED,NONE
2026-08-24T14:28:26.305730+00:00,79250.935,130.66999999999825,1000,385485.2843013629,328689.0316646482,714174.315966011,0.07952715655965666,34007.710829976,BUY,0,0,0,0.25300604762110934,0.28693503003412235,0.11177734738220796,660336.2579781628,490319.4403452902,0.14775646431907766,NORMAL_OR_MIXED,NONE
2026-08-24T14:28:56.094023+00:00,79341.31,90.375,1000,163696.680807949,447800.4184955763,611497.0993035253,-0.46460357377199657,75283.0241827136,SELL,0,0,0,-0.013561214283516011,-0.650067636606846,0.5169441617298715,526665.0793630044,167448.04491803172,0.5175194386607377,NORMAL_OR_MIXED,NONE
